Ano,Pais,Produto,Valor,Peso_kg,Tipo
2021,Estados Unidos,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",365735624,118595678,Histórico
2021,Países Baixos (Holanda),Frutas; cascas de frutos cítricos e de melões,354929477,409851924,Histórico
2021,Japão,Alumínio e suas obras,350707651,150015612,Histórico
2021,Chile,Plásticos e suas obras,347629081,161356898,Histórico
2021,Espanha,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,330319457,795611283,Histórico
2021,Estados Unidos,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",330060882,10441568,Histórico
2021,Estados Unidos,Plásticos e suas obras,328225962,132867553,Histórico
2021,Japão,Cereais,324628609,1738683963,Histórico
2021,China,"Madeira, carvão vegetal e obras de madeira",322175433,3085583086,Histórico
2021,Argentina,Borracha e suas obras,320976778,78512374,Histórico
2021,México,"Madeira, carvão vegetal e obras de madeira",306548512,552936765,Histórico
2021,Japão,"Ferro fundido, ferro e aço",297415334,80863970,Histórico
2021,México,"Minerios, escórias e cinzas",290570368,2038848900,Histórico
2021,Estados Unidos,"Bebidas, líquidos alcoólicos e vinagres",281947878,382695652,Histórico
2021,Argentina,Produtos químicos orgânicos,269199405,175004084,Histórico
2021,Argentina,Produtos diversos das indústrias químicas,268603444,75458634,Histórico
2021,Estados Unidos,Açúcares e produtos de confeitaria,250969663,424992887,Histórico
2021,Estados Unidos,"Obras de ferro fundido, ferro ou aço",249478783,110852393,Histórico
2021,Chile,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",240524504,24314187,Histórico
2021,Estados Unidos,Armas e munições; suas partes e acessórios,237961207,5199866,Histórico
2021,Países Baixos (Holanda),"Aeronaves e aparelhos espaciais, e suas partes",229928977,236613,Histórico
2021,Estados Unidos,"Calçados, polainas e artefatos semelhantes; suas partes",229798585,8711798,Histórico
2021,China,"Sal; enxofre; terras e pedras; gesso, cal e cimento",229183582,855887772,Histórico
2021,Japão,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",221014298,511211208,Histórico
2021,Estados Unidos,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",218608590,24333401,Histórico
2021,Estados Unidos,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,217117074,35905874,Histórico
2021,Alemanha,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",212765904,41749617,Histórico
2021,Argentina,Alumínio e suas obras,212444795,48869689,Histórico
2021,Chile,"Ferro fundido, ferro e aço",210801533,233009098,Histórico
2021,Argentina,Cobre e suas obras,206776001,21632612,Histórico
2021,México,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",198431196,14550258,Histórico
2021,Estados Unidos,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",196460698,3044593,Histórico
2021,Estados Unidos,"Peles, exceto as peles com pelo, e couros",195321691,12740091,Histórico
2021,Canadá,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",192143153,18890844,Histórico
2021,Japão,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,191162702,345803104,Histórico
2021,China,Tabaco e seus sucedâneos manufaturados,182610052,36077991,Histórico
2021,Estados Unidos,Cobre e suas obras,182322319,21090238,Histórico
2021,Estados Unidos,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",181619772,197915374,Histórico
2021,Estados Unidos,Preparações alimentícias diversas,178006963,49420714,Histórico
2021,China,Cobre e suas obras,176774221,24390244,Histórico
2021,Países Baixos (Holanda),Produtos químicos orgânicos,173998753,149115346,Histórico
2021,Chile,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,173819317,237446042,Histórico
2021,Estados Unidos,Alumínio e suas obras,173668607,44611541,Histórico
2021,Argentina,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",172873107,368939400,Histórico
2021,Alemanha,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",171255695,2585054,Histórico
2021,México,"Carnes e miudezas, comestíveis",168881192,108301481,Histórico
2021,China,Produtos químicos orgânicos,165478257,144426562,Histórico
2021,Japão,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,163398731,388070308,Histórico
2021,Argentina,"Calçados, polainas e artefatos semelhantes; suas partes",160160514,8537552,Histórico
2021,Países Baixos (Holanda),"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",156324263,116949629,Histórico
2021,Estados Unidos,Frutas; cascas de frutos cítricos e de melões,153090251,80974633,Histórico
2021,México,Borracha e suas obras,148332136,38572356,Histórico
2021,Chile,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",147383791,133128353,Histórico
2021,Estados Unidos,Produtos farmacêuticos,146479650,10209958,Histórico
2021,Espanha,"Café, chá, mate e especiarias",146369731,59628360,Histórico
2021,México,Produtos químicos orgânicos,143378550,103375537,Histórico
2021,Estados Unidos,Produtos cerâmicos,140566568,375394155,Histórico
2021,Argentina,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",134870243,54792565,Histórico
2021,Alemanha,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",134041867,23660122,Histórico
2021,Países Baixos (Holanda),"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",131968994,33055733,Histórico
2021,Argentina,Cacau e suas preparações,128488960,31166378,Histórico
2021,México,Plásticos e suas obras,128420588,43916819,Histórico
2021,Estados Unidos,Tabaco e seus sucedâneos manufaturados,126510278,44889568,Histórico
2021,Espanha,"Ferro fundido, ferro e aço",126315511,69413718,Histórico
2021,Estados Unidos,Estanho e suas obras,125156360,3805706,Histórico
2021,Argentina,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",124542793,3109641,Histórico
2021,Argentina,"Obras de ferro fundido, ferro ou aço",123956880,48174109,Histórico
2021,Estados Unidos,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",123659433,36090066,Histórico
2021,Argentina,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,122338179,63549069,Histórico
2021,Japão,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",120938870,225853809,Histórico
2021,Estados Unidos,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",120471867,21478001,Histórico
2021,Alemanha,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,118629477,372322914,Histórico
2021,Espanha,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,118528029,295582905,Histórico
2021,Argentina,"Carnes e miudezas, comestíveis",115458432,47344164,Histórico
2021,Chile,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",115029434,97428638,Histórico
2021,Espanha,Frutas; cascas de frutos cítricos e de melões,114043653,142237147,Histórico
2021,Estados Unidos,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,113407956,19455864,Histórico
2021,Canadá,"Café, chá, mate e especiarias",111174002,43493002,Histórico
2021,México,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",110376729,104773876,Histórico
2021,Espanha,"Aeronaves e aparelhos espaciais, e suas partes",109195627,122420,Histórico
2021,Estados Unidos,Produtos diversos das indústrias químicas,107842604,44063473,Histórico
2021,China,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",107819755,7369960,Histórico
2021,China,"Obras de ferro fundido, ferro ou aço",107237819,10529120,Histórico
2021,Países Baixos (Holanda),"Café, chá, mate e especiarias",106902286,47385160,Histórico
2021,Países Baixos (Holanda),Cereais,106504640,537673665,Histórico
2021,México,"Café, chá, mate e especiarias",105568455,58516209,Histórico
2021,China,"Aeronaves e aparelhos espaciais, e suas partes",105551806,109079,Histórico
2021,Alemanha,Cobre e suas obras,105002253,11213944,Histórico
2021,Argentina,Produtos farmacêuticos,104984424,6193023,Histórico
2021,Países Baixos (Holanda),Plásticos e suas obras,104613732,65407628,Histórico
2021,Argentina,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,104175124,21397661,Histórico
2021,China,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",101271014,87719412,Histórico
2021,Estados Unidos,"Objetos de arte, de coleção e antiguidades",100761718,37090,Histórico
2021,Japão,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",97001563,347724025,Histórico
2021,Argentina,Obras diversas de metais comuns,95817412,10627896,Histórico
2021,Argentina,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",95096633,218657957,Histórico
2021,México,Cereais,94640348,453058002,Histórico
2021,Argentina,"Café, chá, mate e especiarias",94215336,48410194,Histórico
2021,Estados Unidos,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",92751412,179075809,Histórico
2021,Argentina,Zinco e suas obras,85779680,27079600,Histórico
2021,Estados Unidos,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",84949972,10747739,Histórico
2021,Argentina,Vidro e suas obras,81335426,73700213,Histórico
2021,Chile,Borracha e suas obras,81034768,24616967,Histórico
2021,Argentina,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,80387728,29967738,Histórico
2021,Canadá,"Minerios, escórias e cinzas",78174957,2310626208,Histórico
2021,Alemanha,"Calçados, polainas e artefatos semelhantes; suas partes",77007623,2980079,Histórico
2021,Espanha,"Carnes e miudezas, comestíveis",76805761,26087962,Histórico
2021,México,Produtos farmacêuticos,75594417,1309698,Histórico
2021,México,Alumínio e suas obras,72736998,20267497,Histórico
2021,Chile,"Minerios, escórias e cinzas",72367066,264464505,Histórico
2021,Alemanha,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",72274723,10987727,Histórico
2021,Argentina,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",71959521,36748597,Histórico
2021,Alemanha,"Carnes e miudezas, comestíveis",71274089,23572545,Histórico
2021,Alemanha,"Madeira, carvão vegetal e obras de madeira",70812663,90923489,Histórico
2021,Estados Unidos,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,70718164,97454885,Histórico
2021,Chile,"Madeira, carvão vegetal e obras de madeira",70455294,104468017,Histórico
2021,Países Baixos (Holanda),"Bebidas, líquidos alcoólicos e vinagres",69946219,95034052,Histórico
2021,Argentina,Preparações alimentícias diversas,69504408,25020606,Histórico
2021,Chile,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,68414930,14790245,Histórico
2021,México,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,68413032,13592893,Histórico
2021,Estados Unidos,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,67144392,26874815,Histórico
2021,Chile,Produtos químicos orgânicos,67073535,54522963,Histórico
2021,Canadá,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",66361591,12173405,Histórico
